"Version","Task","Concept","Att 1 - Verpflegung","Att 2 - Kundenbewertung","Att 3 - Art des Hotels","Att 4 - Meerblick","Att 5 - Preis","Att 6 - Zimmerkategorie"
216,20,4,2,2,2,3,3,3
216,20,5,2,2,2,3,2,3
216,21,1,1,2,1,1,1,1
216,21,2,2,1,2,1,1,3
216,21,3,1,2,1,3,2,1
216,21,4,3,3,3,2,3,3
216,21,5,2,1,2,3,2,2
217,1,1,1,2,2,2,2,3
217,1,2,2,1,1,2,3,3
217,1,3,2,3,1,1,3,1
217,1,4,1,3,3,3,2,1
217,1,5,3,2,2,1,1,2
217,2,1,1,1,3,3,1,2
217,2,2,2,3,2,2,2,1
217,2,3,3,1,3,3,1,2
217,2,4,3,2,1,2,2,3
217,2,5,1,2,1,1,3,3
217,3,1,2,3,3,1,1,2
217,3,2,3,1,2,3,3,1
217,3,3,1,2,1,2,2,3
217,3,4,3,3,2,1,1,1
217,3,5,2,2,3,3,3,2
217,4,1,1,1,2,1,2,2
217,4,2,2,2,3,2,3,1
217,4,3,3,3,1,3,1,3
217,4,4,1,1,3,2,1,3
217,4,5,2,3,1,1,2,2
217,5,1,3,1,1,3,3,1
217,5,2,1,3,3,1,2,3
217,5,3,2,3,2,2,1,3
217,5,4,2,2,1,2,1,2
217,5,5,3,1,2,3,3,1
217,6,1,3,1,2,1,3,2
217,6,2,2,3,1,2,1,3
217,6,3,1,1,3,1,3,1
217,6,4,1,2,3,3,2,1
217,6,5,3,2,2,3,2,2
217,7,1,1,2,2,1,1,1
217,7,2,1,3,2,2,3,2
217,7,3,2,1,1,1,1,1
217,7,4,2,1,1,2,2,2
217,7,5,3,3,3,3,3,3
217,8,1,1,1,1,3,3,3
217,8,2,2,3,1,1,3,2
217,8,3,3,2,3,2,2,1
217,8,4,1,1,2,2,1,1
217,8,5,3,2,3,3,2,3
217,9,1,2,2,3,3,1,2
217,9,2,1,1,1,2,3,2
217,9,3,3,3,2,1,2,3
217,9,4,3,2,2,1,1,3
217,9,5,2,3,3,3,2,1
217,10,1,3,2,1,1,1,2
217,10,2,1,3,1,3,1,1
217,10,3,2,1,2,3,2,1
217,10,4,3,2,2,2,2,2
217,10,5,2,1,3,1,3,3
217,11,1,3,1,2,3,1,2
217,11,2,1,2,3,2,3,3
217,11,3,3,3,1,3,2,2
217,11,4,2,2,1,1,2,1
217,11,5,1,3,3,2,3,3
217,12,1,2,1,3,2,1,3
217,12,2,1,3,2,1,3,1
217,12,3,2,3,2,2,3,1
217,12,4,1,1,3,1,1,3
217,12,5,3,2,1,3,2,2
217,13,1,1,1,2,2,2,2
217,13,2,2,2,2,3,3,3
217,13,3,1,3,3,1,1,2
217,13,4,3,1,1,2,2,1
217,13,5,3,2,3,1,3,1
217,14,1,3,1,3,2,2,1
217,14,2,2,3,1,3,1,3
217,14,3,2,1,3,1,2,2
217,14,4,1,2,2,1,3,2
217,14,5,3,3,1,3,1,3
217,15,1,3,1,3,1,2,2
217,15,2,2,3,2,2,3,3
217,15,3,1,2,1,3,1,1
217,15,4,1,1,1,3,3,3
217,15,5,2,2,2,2,1,1
217,16,1,2,2,1,1,3,1
217,16,2,1,2,2,1,2,3
217,16,3,3,3,1,2,3,2
217,16,4,1,3,3,3,2,2
217,16,5,2,1,3,3,1,1
217,17,1,2,2,3,3,3,2
217,17,2,3,3,2,2,1,3
217,17,3,1,1,1,1,2,1
217,17,4,1,3,3,3,2,1
217,17,5,3,1,2,2,1,3
217,18,1,3,2,3,2,3,3
217,18,2,1,1,3,3,1,1
217,18,3,3,2,1,2,3,2
217,18,4,2,3,2,1,2,3
217,18,5,2,3,1,1,1,2
217,19,1,2,1,3,1,2,3
217,19,2,3,3,2,3,3,1
217,19,3,1,2,1,2,1,2
217,19,4,3,3,1,2,2,1
217,19,5,2,1,2,3,3,2
217,20,1,3,1,1,3,3,1
217,20,2,1,2,2,3,1,3
217,20,3,1,2,2,1,1,3
217,20,4,3,3,3,1,3,1
217,20,5,2,3,3,2,2,2
217,21,1,1,1,1,2,2,3
217,21,2,3,3,3,3,3,1
217,21,3,2,2,2,1,1,2
217,21,4,1,1,2,2,2,2
217,21,5,2,2,1,1,1,3
218,1,1,2,2,2,3,2,1
218,1,2,3,2,3,2,1,1
218,1,3,2,1,1,3,3,3
218,1,4,3,1,1,1,3,3
218,1,5,1,3,3,2,1,2
218,2,1,2,1,1,2,1,1
218,2,2,3,1,3,1,1,3
218,2,3,3,2,3,3,3,3
218,2,4,1,3,2,3,2,2
218,2,5,1,3,2,1,2,2
218,3,1,2,2,1,2,2,1
218,3,2,1,2,1,2,3,2
218,3,3,2,3,2,1,2,1
218,3,4,3,1,3,3,1,3
218,3,5,1,3,3,1,3,2
218,4,1,1,2,3,2,2,3
218,4,2,3,3,1,1,1,1
218,4,3,1,3,1,3,1,2
218,4,4,2,1,2,3,3,2
218,4,5,3,1,2,2,2,3
218,5,1,1,1,3,2,1,2
218,5,2,2,3,3,2,2,3
218,5,3,3,3,1,3,2,3
218,5,4,1,2,2,1,3,1
218,5,5,2,2,2,1,3,1
218,6,1,2,2,1,3,3,3
218,6,2,3,2,2,3,1,2
218,6,3,2,1,1,1,3,1
218,6,4,3,1,2,1,1,2
218,6,5,1,3,3,2,2,3
218,7,1,2,1,3,2,3,3
218,7,2,1,3,2,3,1,1
218,7,3,3,2,1,1,2,2
218,7,4,3,3,2,2,3,1
218,7,5,2,2,3,3,1,2
218,8,1,2,3,3,1,3,2
218,8,2,1,1,1,3,2,1
218,8,3,2,3,2,3,1,3
218,8,4,1,1,1,1,2,1
218,8,5,3,2,3,2,3,2
218,9,1,1,2,1,1,3,3
218,9,2,2,3,3,3,3,2
218,9,3,3,1,2,1,2,3
218,9,4,3,1,2,2,1,1
218,9,5,1,2,1,2,1,1
218,10,1,3,2,3,3,2,1
218,10,2,1,1,2,2,3,2
218,10,3,2,2,3,2,2,1
218,10,4,3,3,1,1,1,2
218,10,5,2,3,1,1,1,3
218,11,1,3,2,3,1,1,1
218,11,2,2,3,1,2,3,2
218,11,3,3,2,1,2,2,2
218,11,4,1,1,2,3,3,3
218,11,5,1,1,2,3,2,3
218,12,1,2,1,3,1,2,1
218,12,2,1,3,3,1,1,1
218,12,3,3,2,1,2,3,2
218,12,4,2,1,2,3,2,3
218,12,5,1,3,2,3,1,3
218,13,1,2,1,1,3,1,2
218,13,2,3,3,1,1,2,3
218,13,3,2,2,2,2,1,1
218,13,4,3,3,2,2,2,1
218,13,5,1,2,3,1,3,3
218,14,1,1,1,3,3,3,2
218,14,2,1,2,3,3,2,2
218,14,3,3,1,2,1,3,3
218,14,4,3,2,2,1,2,1
218,14,5,2,3,1,2,1,3
218,15,1,3,3,3,3,3,2
218,15,2,2,1,3,2,1,2
218,15,3,3,2,2,1,2,3
218,15,4,1,1,1,2,1,1
218,15,5,1,3,1,3,3,1
218,16,1,1,1,3,1,1,1
218,16,2,3,2,3,3,1,3
218,16,3,2,2,2,3,2,2
218,16,4,1,3,2,2,3,1
218,16,5,2,1,1,1,2,2
218,17,1,1,3,3,1,2,2
218,17,2,2,2,1,2,3,3
218,17,3,3,1,3,3,2,1
218,17,4,2,3,1,2,3,3
218,17,5,1,2,2,1,1,2
218,18,1,2,1,2,2,3,3
218,18,2,3,1,1,2,1,3
218,18,3,3,3,1,3,1,1
218,18,4,1,2,3,1,2,2
218,18,5,2,3,2,3,3,1
218,19,1,3,1,2,1,3,2
218,19,2,2,2,3,1,1,3
218,19,3,1,2,1,3,2,3
218,19,4,3,3,2,2,2,2
218,19,5,2,3,3,2,1,1
218,20,1,3,1,2,2,1,2
218,20,2,2,2,2,1,1,2
218,20,3,1,1,1,3,3,1
218,20,4,1,2,1,3,3,1
218,20,5,3,3,3,2,2,3
218,21,1,2,1,1,1,2,1
218,21,2,3,2,2,2,1,2
218,21,3,2,1,3,1,3,1
218,21,4,1,3,1,3,2,3
218,21,5,1,3,3,3,3,3
219,1,1,3,2,3,2,3,1
219,1,2,2,2,2,3,2,1
219,1,3,3,3,1,1,3,2
219,1,4,1,1,3,2,1,3
219,1,5,2,1,1,3,2,2
219,2,1,3,1,3,3,3,2
219,2,2,1,3,2,1,1,3
219,2,3,3,2,1,3,3,3
219,2,4,2,2,1,2,2,1
219,2,5,1,3,2,1,1,1
219,3,1,2,3,3,2,2,2
219,3,2,3,2,1,3,3,1
219,3,3,1,1,2,1,3,3
219,3,4,2,3,3,1,1,3
219,3,5,1,1,2,2,2,2
219,4,1,2,3,2,3,2,1
219,4,2,1,2,1,3,1,2
219,4,3,3,1,1,1,1,2
219,4,4,3,3,3,1,2,1
219,4,5,1,2,3,2,3,3
219,5,1,3,3,1,1,2,3
219,5,2,3,2,3,1,3,1
219,5,3,2,1,2,3,1,3
219,5,4,2,1,2,2,1,1
219,5,5,1,3,1,2,2,2
219,6,1,2,2,3,3,1,2
219,6,2,1,1,2,2,3,3
219,6,3,2,2,2,3,3,2
219,6,4,3,3,1,1,2,1
219,6,5,1,1,3,2,1,1
219,7,1,2,3,1,1,3,2
219,7,2,1,1,1,1,2,2
219,7,3,3,1,3,3,2,3
219,7,4,3,3,2,3,1,3
219,7,5,1,2,2,2,1,1
219,8,1,1,3,2,1,2,1
219,8,2,3,1,1,3,1,2
219,8,3,2,2,3,2,2,3
219,8,4,3,3,2,3,3,2
219,8,5,2,2,3,2,3,3
219,9,1,3,3,2,3,2,2
219,9,2,2,1,3,2,3,1
219,9,3,1,2,3,3,1,1
219,9,4,2,1,1,1,3,3
219,9,5,1,2,1,1,1,3
219,10,1,1,1,3,3,3,2
219,10,2,3,3,1,2,1,1
219,10,3,2,2,2,1,2,3
219,10,4,3,1,3,1,1,3
219,10,5,1,3,2,2,3,2
219,11,1,1,3,3,1,3,2
219,11,2,3,1,2,3,1,3
219,11,3,2,2,1,2,2,1
219,11,4,2,3,3,3,1,1
219,11,5,1,2,1,2,2,3
219,12,1,3,1,2,2,3,1
219,12,2,3,2,2,1,3,1
219,12,3,2,2,1,1,1,2
219,12,4,1,3,3,3,1,3
219,12,5,2,1,1,2,2,2
219,13,1,2,1,3,1,2,2
219,13,2,3,3,1,2,3,3
219,13,3,1,1,1,3,2,1
219,13,4,3,2,3,2,1,2
219,13,5,2,3,2,1,3,3
219,14,1,1,2,2,3,2,1
219,14,2,2,1,1,1,1,1
219,14,3,3,1,3,1,3,3
219,14,4,1,2,2,3,2,3
219,14,5,2,3,1,2,1,2
219,15,1,3,3,3,2,2,1
219,15,2,1,2,2,3,3,2
219,15,3,2,1,1,1,1,3
219,15,4,3,2,2,2,2,2
219,15,5,2,3,3,3,3,1
219,16,1,3,1,2,2,3,1
219,16,2,2,3,2,2,1,2
219,16,3,3,1,3,3,2,3
219,16,4,1,2,1,1,3,1
219,16,5,1,2,3,1,1,2
219,17,1,1,3,1,2,2,3
219,17,2,3,2,2,1,1,1
219,17,3,2,1,2,3,1,1
219,17,4,2,1,3,2,3,2
219,17,5,1,3,1,3,2,3
219,18,1,2,1,2,2,1,1
219,18,2,2,3,3,1,2,3
219,18,3,3,2,1,3,3,2
219,18,4,1,3,3,1,2,2
219,18,5,3,2,1,3,3,3
219,19,1,3,3,3,3,1,1
219,19,2,1,3,2,1,3,1
219,19,3,1,1,2,1,2,2
219,19,4,3,1,1,3,1,2
219,19,5,2,2,3,2,2,3
219,20,1,2,2,3,3,2,1
219,20,2,2,3,2,3,2,2
219,20,3,1,2,1,2,3,3
219,20,4,3,1,3,1,1,1
219,20,5,1,1,1,2,3,3
219,21,1,1,3,1,2,1,2
219,21,2,1,2,1,1,3,2
219,21,3,3,3,2,2,1,3
219,21,4,2,1,3,3,2,1
219,21,5,3,2,2,1,3,3
220,1,1,1,2,2,1,1,3
220,1,2,1,3,3,2,3,1
220,1,3,2,3,1,3,3,1
220,1,4,3,1,3,2,2,2
220,1,5,2,2,1,3,1,3
220,2,1,3,1,2,1,2,2
220,2,2,2,3,1,3,3,3
220,2,3,2,2,2,3,3,2
220,2,4,3,1,1,1,2,1
220,2,5,1,2,3,2,1,1
220,3,1,1,1,3,3,1,2
220,3,2,2,2,1,3,3,1
220,3,3,3,3,2,2,2,3
220,3,4,1,1,2,2,2,3
220,3,5,3,3,3,1,1,2
220,4,1,1,1,3,2,3,2
220,4,2,2,3,3,1,3,3
220,4,3,2,2,2,1,2,1
220,4,4,3,2,1,2,2,2
220,4,5,1,1,2,3,1,1
220,5,1,3,3,1,2,1,1
220,5,2,2,2,3,1,2,3
220,5,3,3,3,1,1,1,3
220,5,4,1,2,3,3,2,1
220,5,5,2,1,2,2,3,2
220,6,1,2,2,3,2,2,1
220,6,2,3,3,2,1,3,2
220,6,3,1,1,1,3,1,3
220,6,4,1,3,1,1,1,2
220,6,5,3,1,2,3,3,3
220,7,1,2,3,2,2,2,2
220,7,2,3,2,3,3,1,3
220,7,3,3,1,1,3,2,2
220,7,4,1,3,2,2,3,1
220,7,5,1,1,1,1,3,1
220,8,1,2,2,3,1,1,2
220,8,2,2,2,3,1,1,3
220,8,3,1,1,2,3,2,3
220,8,4,1,3,2,3,3,2
220,8,5,3,1,1,2,2,1
220,9,1,2,3,1,1,1,1
220,9,2,3,2,3,2,3,3
220,9,3,3,3,3,1,3,1
220,9,4,1,1,2,3,2,2
220,9,5,2,2,1,2,1,3
220,10,1,1,2,1,2,1,2
220,10,2,2,3,2,3,2,3
220,10,3,2,1,1,1,3,2
220,10,4,1,3,3,2,2,3
220,10,5,3,2,2,3,1,1
220,11,1,2,3,2,3,1,2
220,11,2,1,2,1,2,2,3
220,11,3,3,2,1,3,2,2
220,11,4,3,1,3,1,3,1
220,11,5,1,1,3,1,3,1
220,12,1,3,3,3,3,3,3
220,12,2,1,2,1,3,2,2
220,12,3,3,3,3,2,1,1
220,12,4,2,1,2,2,1,1
220,12,5,2,1,2,1,3,3
220,13,1,2,1,3,2,3,2
220,13,2,3,2,2,2,3,2
220,13,3,2,3,1,1,2,1
220,13,4,3,3,1,3,1,3
220,13,5,1,2,2,1,2,1
220,14,1,1,1,3,3,1,3
220,14,2,1,1,3,1,1,3
220,14,3,2,3,1,3,3,1
220,14,4,3,2,2,2,2,2
220,14,5,3,2,1,1,3,2
220,15,1,3,2,1,3,3,2
220,15,2,2,3,2,1,2,3
220,15,3,1,3,2,2,1,1
220,15,4,1,1,1,2,1,1
220,15,5,2,1,3,1,2,3
220,16,1,3,2,2,1,1,3
220,16,2,2,2,3,3,1,2
220,16,3,2,1,1,2,3,1
220,16,4,1,3,3,3,2,2
220,16,5,1,3,2,2,3,3
220,17,1,3,1,3,1,2,1
220,17,2,1,3,1,3,1,2
220,17,3,2,2,2,2,3,3
220,17,4,2,3,3,2,1,2
220,17,5,3,1,1,1,2,1
220,18,1,2,3,1,2,1,2
220,18,2,1,2,2,1,3,1
220,18,3,1,2,3,3,3,1
220,18,4,3,1,3,3,2,3
220,18,5,3,1,2,1,2,3
220,19,1,1,3,3,1,3,2
220,19,2,3,3,3,3,2,1
220,19,3,2,2,2,3,1,1
220,19,4,1,1,2,1,1,2
220,19,5,3,1,1,2,2,3
220,20,1,2,1,1,3,3,3
220,20,2,3,2,3,2,1,2
220,20,3,3,3,2,3,1,1
220,20,4,1,1,3,1,2,2
220,20,5,2,2,1,2,3,3
220,21,1,3,1,3,3,1,2
220,21,2,2,3,2,2,3,3
220,21,3,1,2,1,1,2,1
220,21,4,1,3,1,2,2,1
220,21,5,2,2,2,1,1,3
221,1,1,3,3,1,1,3,3
221,1,2,3,1,2,2,3,1
221,1,3,2,3,3,1,2,2
221,1,4,1,2,3,2,1,1
221,1,5,2,1,2,3,2,2
221,2,1,3,2,2,1,1,2
221,2,2,1,2,3,3,3,3
221,2,3,2,1,1,1,1,2
221,2,4,3,3,2,2,2,1
221,2,5,1,1,1,3,3,3
221,3,1,3,1,2,1,3,2
221,3,2,1,2,1,2,2,3
221,3,3,1,3,1,2,1,3
221,3,4,2,2,3,3,2,1
221,3,5,2,3,3,3,3,1
221,4,1,3,2,3,2,3,2
221,4,2,2,1,1,3,1,1
221,4,3,1,3,2,1,2,3
221,4,4,3,1,3,2,1,3
221,4,5,1,2,2,1,3,1
221,5,1,1,1,2,3,1,3
221,5,2,2,3,1,1,2,2
221,5,3,3,2,2,1,1,3
221,5,4,1,1,3,2,3,1
221,5,5,2,3,1,3,2,2
221,6,1,2,2,3,2,2,2
221,6,2,1,1,2,1,1,3
221,6,3,3,2,1,3,2,1
221,6,4,2,3,3,2,3,2
221,6,5,3,3,1,3,3,1
221,7,1,1,3,3,1,1,1
221,7,2,3,3,3,3,3,3
221,7,3,1,2,1,1,1,2
221,7,4,2,1,2,2,2,1
221,7,5,3,1,1,2,3,2
221,8,1,1,3,3,1,3,2
221,8,2,3,1,1,2,1,1
221,8,3,2,2,2,3,2,3
221,8,4,3,2,1,1,3,1
221,8,5,2,1,2,3,2,3
221,9,1,2,3,3,3,1,3
221,9,2,2,2,3,2,2,3
221,9,3,1,2,2,2,2,2
221,9,4,3,1,1,1,3,1
221,9,5,1,3,2,3,1,2
221,10,1,2,1,2,3,3,2
221,10,2,1,1,1,3,2,2
221,10,3,2,2,2,1,3,1
221,10,4,1,2,1,2,1,1
221,10,5,3,3,3,1,2,3
221,11,1,1,2,3,3,2,1
221,11,2,3,3,2,2,1,3
221,11,3,3,3,3,2,1,3
221,11,4,2,1,1,1,2,1
221,11,5,1,2,2,3,3,2
221,12,1,1,3,3,2,3,3
221,12,2,2,1,1,1,1,2
221,12,3,2,3,1,1,3,3
221,12,4,1,2,2,3,2,1
221,12,5,3,1,3,2,1,2
221,13,1,3,3,2,3,1,1
221,13,2,2,2,1,3,1,3
221,13,3,3,3,2,2,2,2
221,13,4,2,2,3,1,3,2
221,13,5,1,1,1,2,2,3
221,14,1,3,2,1,3,3,3
221,14,2,1,3,1,1,2,3
221,14,3,3,1,3,3,3,1
221,14,4,2,2,2,2,1,2
221,14,5,2,1,3,1,1,1
221,15,1,2,1,1,3,1,3
221,15,2,3,2,3,1,2,2
221,15,3,3,3,2,1,2,1
221,15,4,1,1,3,2,3,2
221,15,5,1,3,2,2,3,1
221,16,1,1,2,3,1,1,3
221,16,2,3,1,1,3,2,2
221,16,3,2,3,2,2,3,1
221,16,4,1,3,1,1,1,2
221,16,5,2,1,3,2,2,3
221,17,1,1,1,3,1,1,2
221,17,2,2,3,1,2,2,1
221,17,3,1,1,1,2,3,3
221,17,4,3,2,2,3,1,1
221,17,5,3,2,2,3,3,3
221,18,1,2,3,3,3,3,2
221,18,2,3,2,2,1,2,3
221,18,3,3,2,3,3,2,1
221,18,4,2,3,2,1,3,2
221,18,5,1,1,1,2,1,3
221,19,1,3,2,1,2,1,2
221,19,2,2,1,2,1,3,3
221,19,3,2,2,1,1,1,1
221,19,4,1,3,3,3,2,1
221,19,5,3,1,2,2,2,2
221,20,1,3,3,1,1,2,2
221,20,2,1,3,3,3,3,1
221,20,3,1,1,3,3,3,1
221,20,4,3,2,1,1,2,3
221,20,5,2,1,2,2,1,2
221,21,1,1,3,2,3,3,3
221,21,2,1,2,3,2,3,3
221,21,3,2,3,2,3,1,1
221,21,4,2,2,3,2,1,1
221,21,5,3,1,1,1,2,2
222,1,1,1,1,2,2,2,1
222,1,2,3,3,3,1,1,3
222,1,3,3,3,1,2,3,1
222,1,4,2,2,1,3,3,2
222,1,5,2,1,3,3,2,3
222,2,1,3,1,3,3,3,3
222,2,2,1,2,2,1,1,2
222,2,3,1,2,2,1,3,2
222,2,4,2,3,1,2,2,1
222,2,5,3,3,1,3,1,3
222,3,1,1,2,3,2,2,2
222,3,2,2,2,3,1,2,1
222,3,3,3,3,1,3,3,3
222,3,4,2,1,2,1,1,1
222,3,5,1,1,2,3,1,2
222,4,1,2,1,3,3,2,2
222,4,2,1,1,1,1,3,1
222,4,3,1,3,1,1,1,1
222,4,4,3,3,3,2,1,2
222,4,5,3,2,2,2,3,3
222,5,1,3,2,3,3,1,1
222,5,2,3,1,3,1,3,1
222,5,3,2,2,2,2,2,3
222,5,4,1,3,1,3,1,2
222,5,5,2,3,2,2,2,3
222,6,1,3,3,3,3,1,1
222,6,2,2,2,1,2,3,2
222,6,3,2,2,1,1,3,3
222,6,4,1,1,2,3,2,2
222,6,5,1,1,2,1,2,3
222,7,1,1,2,1,3,2,3
222,7,2,3,1,2,2,1,1
222,7,3,3,3,2,1,2,2
222,7,4,1,2,3,2,1,3
222,7,5,2,3,3,1,3,2
222,8,1,2,1,1,2,3,1
222,8,2,1,3,3,1,2,3
222,8,3,2,2,3,1,1,3
222,8,4,3,2,2,3,1,2
222,8,5,1,1,1,2,3,1
222,9,1,1,2,3,1,1,3
222,9,2,3,2,1,2,2,1
222,9,3,3,1,1,2,3,2
222,9,4,2,3,2,3,3,2
222,9,5,2,3,2,3,2,1
222,10,1,3,2,2,1,3,1
222,10,2,3,1,3,2,2,3
222,10,3,1,3,3,2,2,2
222,10,4,1,3,1,1,1,1
222,10,5,2,1,1,3,1,3
222,11,1,1,2,3,1,2,1
222,11,2,2,1,2,3,3,2
222,11,3,3,2,1,3,2,2
222,11,4,3,3,1,2,1,3
222,11,5,2,1,2,1,3,3
222,12,1,1,3,2,2,3,1
222,12,2,1,1,2,2,1,1
222,12,3,3,2,1,1,2,3
222,12,4,2,3,3,3,3,2
222,12,5,2,1,3,3,1,2
222,13,1,2,3,2,1,1,3
222,13,2,3,2,3,2,3,2
222,13,3,2,2,1,3,1,1
222,13,4,3,1,3,1,3,3
222,13,5,1,1,1,3,2,1
222,14,1,3,1,2,3,1,3
222,14,2,1,3,1,2,2,2
222,14,3,2,1,3,1,1,1
222,14,4,1,3,2,2,2,2
222,14,5,3,2,1,3,3,3
222,15,1,2,2,2,2,3,1
222,15,2,1,3,2,1,3,2
222,15,3,2,2,3,2,2,1
222,15,4,3,1,1,3,1,3
222,15,5,3,3,3,1,2,2
222,16,1,1,2,3,3,3,3
222,16,2,3,3,2,2,1,1
222,16,3,2,1,1,1,2,2
222,16,4,2,3,2,3,2,3
222,16,5,1,2,1,1,1,2
222,17,1,1,1,3,2,3,3
222,17,2,2,3,1,1,2,3
222,17,3,3,2,2,3,1,2
222,17,4,1,1,3,2,3,1
222,17,5,3,2,2,1,2,1
222,18,1,2,3,1,2,1,1
222,18,2,3,2,2,1,2,3
222,18,3,2,1,3,2,1,2
222,18,4,1,3,1,3,3,1
222,18,5,1,1,3,3,2,2
222,19,1,1,3,2,3,1,3
222,19,2,3,1,3,1,2,1
222,19,3,3,3,3,1,3,2
222,19,4,2,2,1,2,3,2
222,19,5,1,1,2,2,1,3
222,20,1,3,1,1,1,3,2
222,20,2,2,2,1,3,3,1
222,20,3,2,2,3,3,2,1
222,20,4,3,3,3,2,2,3
222,20,5,1,1,2,1,1,2
222,21,1,3,1,3,3,2,2
222,21,2,1,2,2,3,3,1
222,21,3,2,3,1,1,1,1
222,21,4,2,3,1,2,1,3
222,21,5,1,2,2,2,3,3
223,1,1,3,2,3,2,1,2
223,1,2,1,2,1,1,1,2
223,1,3,2,1,2,1,3,3
223,1,4,3,1,2,2,2,1
223,1,5,1,3,1,3,2,1
223,2,1,2,3,3,3,3,3
223,2,2,1,2,1,2,2,2
223,2,3,1,1,1,3,2,1
223,2,4,2,3,3,1,3,3
223,2,5,3,1,2,1,1,1
223,3,1,3,3,2,3,3,2
223,3,2,2,2,3,2,1,3
223,3,3,3,3,1,2,3,3
223,3,4,2,2,2,3,1,2
223,3,5,1,1,1,1,2,1
223,4,1,3,3,1,3,1,2
223,4,2,1,1,3,3,1,3
223,4,3,2,1,2,2,2,3
223,4,4,2,3,2,1,2,1
223,4,5,1,2,3,1,3,1
223,5,1,1,3,2,1,1,1
223,5,2,3,2,3,2,3,2
223,5,3,3,2,1,2,3,2
223,5,4,2,1,1,3,2,3
223,5,5,1,3,3,3,2,3
223,6,1,3,2,2,1,3,2
223,6,2,2,1,3,2,1,1
223,6,3,2,1,3,1,3,2
223,6,4,1,3,1,3,2,3
223,6,5,3,2,2,2,1,1
223,7,1,3,1,2,3,3,1
223,7,2,1,2,3,3,1,1
223,7,3,3,1,1,1,3,3
223,7,4,2,3,2,2,2,2
223,7,5,2,2,1,1,1,3
223,8,1,1,3,3,2,2,2
223,8,2,1,1,1,3,3,2
223,8,3,3,3,3,2,2,1
223,8,4,3,1,1,1,1,3
223,8,5,2,2,2,3,3,1
223,9,1,2,3,3,1,1,2
223,9,2,3,1,1,3,3,1
223,9,3,1,2,3,1,1,3
223,9,4,2,1,2,2,2,2
223,9,5,1,2,2,2,2,3
223,10,1,3,3,2,3,1,3
223,10,2,2,2,1,1,2,2
223,10,3,1,3,2,1,3,3
223,10,4,2,2,3,3,2,1
223,10,5,3,1,1,2,1,2
223,11,1,3,1,3,3,2,3
223,11,2,3,2,2,3,2,3
223,11,3,2,1,1,1,1,2
223,11,4,1,3,3,2,3,1
223,11,5,1,3,1,2,3,1
223,12,1,2,2,3,2,1,1
223,12,2,3,1,1,3,2,3
223,12,3,3,3,3,1,1,1
223,12,4,1,3,2,1,3,2
223,12,5,1,2,2,2,3,2
223,13,1,2,3,1,2,3,3
223,13,2,1,2,1,2,1,3
223,13,3,3,2,3,1,2,1
223,13,4,2,1,2,1,2,1
223,13,5,1,1,2,3,1,2
223,14,1,2,3,3,3,1,2
223,14,2,1,1,2,1,3,3
223,14,3,1,2,1,1,2,1
223,14,4,2,3,3,3,3,2
223,14,5,3,1,2,2,1,3
223,15,1,1,1,2,1,1,3
223,15,2,2,2,3,3,3,1
223,15,3,3,3,1,2,2,2
223,15,4,2,1,3,2,2,2
223,15,5,3,3,1,3,3,1
223,16,1,3,3,3,1,3,3
223,16,2,3,3,2,3,1,1
223,16,3,2,2,1,2,3,3
223,16,4,1,2,1,3,1,2
223,16,5,2,1,2,2,2,1
223,17,1,2,1,1,2,3,1
223,17,2,1,2,3,1,2,2
223,17,3,3,3,2,3,1,3
223,17,4,1,2,3,3,2,2
223,17,5,2,3,1,1,1,1
223,18,1,3,1,3,1,3,2
223,18,2,1,1,3,2,3,3
223,18,3,2,3,1,3,1,1
223,18,4,2,2,2,2,2,3
223,18,5,3,2,2,1,2,2
223,19,1,2,3,2,3,2,2
223,19,2,3,2,1,1,3,3
223,19,3,1,1,3,2,1,1
223,19,4,3,2,3,2,1,2
223,19,5,1,3,1,1,2,3
223,20,1,1,2,2,3,3,1
223,20,2,3,3,3,2,2,3
223,20,3,2,2,1,1,1,2
223,20,4,1,1,2,3,3,1
223,20,5,2,1,3,1,2,3
223,21,1,3,1,1,3,2,1
223,21,2,1,3,2,2,1,2
223,21,3,1,1,1,3,3,2
223,21,4,2,2,3,1,3,3
223,21,5,3,3,2,2,1,1
224,1,1,2,3,2,1,3,1
224,1,2,3,1,1,2,2,2
224,1,3,1,2,3,3,1,3
224,1,4,2,2,2,3,2,3
224,1,5,3,1,3,1,1,1
224,2,1,3,2,2,1,2,1
224,2,2,1,3,1,1,3,2
224,2,3,2,1,2,2,1,3
224,2,4,1,3,1,2,3,2
224,2,5,2,1,3,3,1,3
224,3,1,1,3,3,3,2,2
224,3,2,2,1,2,1,1,3
224,3,3,3,2,3,3,3,2
224,3,4,1,3,1,2,2,1
224,3,5,3,2,1,2,3,1
224,4,1,1,1,2,1,2,1
224,4,2,3,3,3,2,3,3
224,4,3,1,3,3,1,1,1
224,4,4,2,1,2,2,3,2
224,4,5,2,2,1,3,1,2
224,5,1,3,2,1,3,2,3
224,5,2,1,2,1,3,2,3
224,5,3,3,3,2,2,1,2
224,5,4,1,1,3,2,1,1
224,5,5,2,3,2,1,3,2
224,6,1,1,2,2,2,1,2
224,6,2,3,1,3,3,2,2
224,6,3,2,2,1,1,3,1
224,6,4,3,3,1,1,2,3
224,6,5,2,1,3,3,3,1
